STATUS OK
D 7ff8000000000000,7ff8000000000000,3ff0000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000,400c000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4013cc8a99af5453,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4008000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4010f876ccdf6cd9,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4008000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4010f876ccdf6cd9,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4004000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,400c48c6001f0ac0,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000
S B|A|1|0|micron|micron|1|3.500|0|0|0|2|4.950|0|0|0|1|3.000|0|0|0|2|4.243|0|0|0|1|3.000|0|0|0|2|4.243|0|0|0|1|2.500|0|0|0|2|3.536|0|0|0|1|0|0|0|0|2|0|0|0|0
D 7ff8000000000000,7ff8000000000000,4000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,4000000000000000,4004000000000000,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4006a09e667f3bcd,0000000000000000,0000000000000000,0000000000000000,4000000000000000,3ffcd82b446159f3,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4000f876ccdf6cd9,0000000000000000,0000000000000000,0000000000000000,4000000000000000,3ffcd82b446159f3,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4000f876ccdf6cd9,0000000000000000,0000000000000000,0000000000000000,4000000000000000,3ff1e3779b97f4a8,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,3ff6a09e667f3bcd,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000
S B|A|2|0|micron|micron|2|2.500|0|0|0|1|2.828|0|0|0|2|1.803|0|0|0|1|2.121|0|0|0|2|1.803|0|0|0|1|2.121|0|0|0|2|1.118|0|0|0|1|1.414|0|0|0|1|0|0|0|0|2|0|0|0|0
TABLE perObject/B_to_C__fbcb4d0e341438dd1dc59a979918dfadc7511b76b429a1afe051b05a671f6624 rows=2 cols=56
H Source_Channel|Target_Channel|Source_Label|Edge_Object|Distance_Unit|Surface_Measure_Unit|Centre-Centre_NN1_Partner_Label|Centre-Centre_NN1_Value|Centre-Centre_NN1_Within_Contact|Centre-Centre_NN1_Exact_Contact|Centre-Centre_NN1_Apposed_Surface|Centre-Centre_NN2_Partner_Label|Centre-Centre_NN2_Value|Centre-Centre_NN2_Within_Contact|Centre-Centre_NN2_Exact_Contact|Centre-Centre_NN2_Apposed_Surface|Centre-Edge_NN1_Partner_Label|Centre-Edge_NN1_Value|Centre-Edge_NN1_Within_Contact|Centre-Edge_NN1_Exact_Contact|Centre-Edge_NN1_Apposed_Surface|Centre-Edge_NN2_Partner_Label|Centre-Edge_NN2_Value|Centre-Edge_NN2_Within_Contact|Centre-Edge_NN2_Exact_Contact|Centre-Edge_NN2_Apposed_Surface|Edge-Centre_NN1_Partner_Label|Edge-Centre_NN1_Value|Edge-Centre_NN1_Within_Contact|Edge-Centre_NN1_Exact_Contact|Edge-Centre_NN1_Apposed_Surface|Edge-Centre_NN2_Partner_Label|Edge-Centre_NN2_Value|Edge-Centre_NN2_Within_Contact|Edge-Centre_NN2_Exact_Contact|Edge-Centre_NN2_Apposed_Surface|Edge-Edge_NN1_Partner_Label|Edge-Edge_NN1_Value|Edge-Edge_NN1_Within_Contact|Edge-Edge_NN1_Exact_Contact|Edge-Edge_NN1_Apposed_Surface|Edge-Edge_NN2_Partner_Label|Edge-Edge_NN2_Value|Edge-Edge_NN2_Within_Contact|Edge-Edge_NN2_Exact_Contact|Edge-Edge_NN2_Apposed_Surface|Surface-Contact_NN1_Partner_Label|Surface-Contact_NN1_Value|Surface-Contact_NN1_Within_Contact|Surface-Contact_NN1_Exact_Contact|Surface-Contact_NN1_Apposed_Surface|Surface-Contact_NN2_Partner_Label|Surface-Contact_NN2_Value|Surface-Contact_NN2_Within_Contact|Surface-Contact_NN2_Exact_Contact|Surface-Contact_NN2_Apposed_Surface
D 7ff8000000000000,7ff8000000000000,3ff0000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000,400c000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,400e768d399dc470,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4008000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,40094c583ada5b53,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4008000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,40094c583ada5b53,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4004000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,400465655f122ff6,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000
S B|C|1|0|micron|micron|1|3.500|0|0|0|2|3.808|0|0|0|1|3.000|0|0|0|2|3.162|0|0|0|1|3.000|0|0|0|2|3.162|0|0|0|1|2.500|0|0|0|2|2.550|0|0|0|1|0|0|0|0|2|0|0|0|0
D 7ff8000000000000,7ff8000000000000,4000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,4000000000000000,40007e0f66afed07,3ff0000000000000,0000000000000000,3ff0000000000000,3ff0000000000000,4000f876ccdf6cd9,3ff0000000000000,0000000000000000,3ff0000000000000,3ff0000000000000,3ff6a09e667f3bcd,3ff0000000000000,0000000000000000,3ff0000000000000,4000000000000000,3ff8000000000000,3ff0000000000000,0000000000000000,3ff0000000000000,3ff0000000000000,3ff6a09e667f3bcd,3ff0000000000000,0000000000000000,3ff0000000000000,4000000000000000,3ff8000000000000,3ff0000000000000,0000000000000000,3ff0000000000000,3ff0000000000000,3fe6a09e667f3bcd,3ff0000000000000,0000000000000000,3ff0000000000000,4000000000000000,3ff0000000000000,3ff0000000000000,0000000000000000,3ff0000000000000,3ff0000000000000,3ff0000000000000,3ff0000000000000,0000000000000000,3ff0000000000000,4000000000000000,3ff0000000000000,3ff0000000000000,0000000000000000,3ff0000000000000
S B|C|2|0|micron|micron|2|2.062|1|0|1|1|2.121|1|0|1|1|1.414|1|0|1|2|1.500|1|0|1|1|1.414|1|0|1|2|1.500|1|0|1|1|0.707|1|0|1|2|1.000|1|0|1|1|1|1|0|1|2|1|1|0|1
TABLE perObject/C_to_C__c6c21223c5324c6208c5038781a6451c2676eab1bded784a8ad3ab1c7c4b17e4 rows=2 cols=31
H Source_Channel|Target_Channel|Source_Label|Edge_Object|Distance_Unit|Surface_Measure_Unit|Centre-Centre_NN1_Partner_Label|Centre-Centre_NN1_Value|Centre-Centre_NN1_Within_Contact|Centre-Centre_NN1_Exact_Contact|Centre-Centre_NN1_Apposed_Surface|Centre-Edge_NN1_Partner_Label|Centre-Edge_NN1_Value|Centre-Edge_NN1_Within_Contact|Centre-Edge_NN1_Exact_Contact|Centre-Edge_NN1_Apposed_Surface|Edge-Centre_NN1_Partner_Label|Edge-Centre_NN1_Value|Edge-Centre_NN1_Within_Contact|Edge-Centre_NN1_Exact_Contact|Edge-Centre_NN1_Apposed_Surface|Edge-Edge_NN1_Partner_Label|Edge-Edge_NN1_Value|Edge-Edge_NN1_Within_Contact|Edge-Edge_NN1_Exact_Contact|Edge-Edge_NN1_Apposed_Surface|Surface-Contact_NN1_Partner_Label|Surface-Contact_NN1_Value|Surface-Contact_NN1_Within_Contact|Surface-Contact_NN1_Exact_Contact|Surface-Contact_NN1_Apposed_Surface
D 7ff8000000000000,7ff8000000000000,3ff0000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,4000000000000000,40101fe03f61bad0,0000000000000000,0000000000000000,0000000000000000,4000000000000000,400ad5336963eefc,0000000000000000,0000000000000000,0000000000000000,4000000000000000,400ad5336963eefc,0000000000000000,0000000000000000,0000000000000000,4000000000000000,40058a68a4a8d9f3,0000000000000000,0000000000000000,0000000000000000,4000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000
S C|C|1|0|micron|micron|2|4.031|0|0|0|2|3.354|0|0|0|2|3.354|0|0|0|2|2.693|0|0|0|2|0|0|0|0
D 7ff8000000000000,7ff8000000000000,4000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000,40101fe03f61bad0,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,400ad5336963eefc,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,400ad5336963eefc,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,40058a68a4a8d9f3,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000
S C|C|2|0|micron|micron|1|4.031|0|0|0|1|3.354|0|0|0|1|3.354|0|0|0|1|2.693|0|0|0|1|0|0|0|0
TABLE perObject/C_to_A__fccb3a1a2801971f092e655e4deb3cccd3294fd767bc9d9862e5290cf505e116 rows=2 cols=56
H Source_Channel|Target_Channel|Source_Label|Edge_Object|Distance_Unit|Surface_Measure_Unit|Centre-Centre_NN1_Partner_Label|Centre-Centre_NN1_Value|Centre-Centre_NN1_Within_Contact|Centre-Centre_NN1_Exact_Contact|Centre-Centre_NN1_Apposed_Surface|Centre-Centre_NN2_Partner_Label|Centre-Centre_NN2_Value|Centre-Centre_NN2_Within_Contact|Centre-Centre_NN2_Exact_Contact|Centre-Centre_NN2_Apposed_Surface|Centre-Edge_NN1_Partner_Label|Centre-Edge_NN1_Value|Centre-Edge_NN1_Within_Contact|Centre-Edge_NN1_Exact_Contact|Centre-Edge_NN1_Apposed_Surface|Centre-Edge_NN2_Partner_Label|Centre-Edge_NN2_Value|Centre-Edge_NN2_Within_Contact|Centre-Edge_NN2_Exact_Contact|Centre-Edge_NN2_Apposed_Surface|Edge-Centre_NN1_Partner_Label|Edge-Centre_NN1_Value|Edge-Centre_NN1_Within_Contact|Edge-Centre_NN1_Exact_Contact|Edge-Centre_NN1_Apposed_Surface|Edge-Centre_NN2_Partner_Label|Edge-Centre_NN2_Value|Edge-Centre_NN2_Within_Contact|Edge-Centre_NN2_Exact_Contact|Edge-Centre_NN2_Apposed_Surface|Edge-Edge_NN1_Partner_Label|Edge-Edge_NN1_Value|Edge-Edge_NN1_Within_Contact|Edge-Edge_NN1_Exact_Contact|Edge-Edge_NN1_Apposed_Surface|Edge-Edge_NN2_Partner_Label|Edge-Edge_NN2_Value|Edge-Edge_NN2_Within_Contact|Edge-Edge_NN2_Exact_Contact|Edge-Edge_NN2_Apposed_Surface|Surface-Contact_NN1_Partner_Label|Surface-Contact_NN1_Value|Surface-Contact_NN1_Within_Contact|Surface-Contact_NN1_Exact_Contact|Surface-Contact_NN1_Apposed_Surface|Surface-Contact_NN2_Partner_Label|Surface-Contact_NN2_Value|Surface-Contact_NN2_Within_Contact|Surface-Contact_NN2_Exact_Contact|Surface-Contact_NN2_Apposed_Surface
D 7ff8000000000000,7ff8000000000000,3ff0000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,4000000000000000,400c000000000000,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4013cc8a99af5453,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4008000000000000,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4010f876ccdf6cd9,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4008000000000000,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4010f876ccdf6cd9,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4004000000000000,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,400c48c6001f0ac0,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000
S C|A|1|0|micron|micron|2|3.500|0|0|0|1|4.950|0|0|0|2|3|0|0|0|1|4.243|0|0|0|2|3|0|0|0|1|4.243|0|0|0|2|2.500|0|0|0|1|3.536|0|0|0|1|0|0|0|0|2|0|0|0|0
D 7ff8000000000000,7ff8000000000000,4000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000,3ff8000000000000,3ff0000000000000,0000000000000000,3ff0000000000000,4000000000000000,4000000000000000,3ff0000000000000,0000000000000000,3ff0000000000000,3ff0000000000000,3ff0000000000000,3ff0000000000000,0000000000000000,3ff0000000000000,4000000000000000,3ff8000000000000,3ff0000000000000,0000000000000000,3ff0000000000000,3ff0000000000000,3ff0000000000000,3ff0000000000000,0000000000000000,3ff0000000000000,4000000000000000,3ff8000000000000,3ff0000000000000,0000000000000000,3ff0000000000000,3ff0000000000000,3fe0000000000000,3ff0000000000000,0000000000000000,3ff0000000000000,4000000000000000,3ff0000000000000,3ff0000000000000,0000000000000000,3ff0000000000000,3ff0000000000000,3ff0000000000000,3ff0000000000000,0000000000000000,3ff0000000000000,4000000000000000,3ff0000000000000,3ff0000000000000,0000000000000000,3ff0000000000000
S C|A|2|0|micron|micron|1|1.500|1|0|1|2|2.000|1|0|1|1|1|1|0|1|2|1.500|1|0|1|1|1|1|0|1|2|1.500|1|0|1|1|0.500|1|0|1|2|1.000|1|0|1|1|1|1|0|1|2|1|1|0|1
TABLE perObject/C_to_B__eebac7c98b68950563f00d7151e04ebef9c2f95ac73505a78f2fe31a74b74d33 rows=2 cols=56
H Source_Channel|Target_Channel|Source_Label|Edge_Object|Distance_Unit|Surface_Measure_Unit|Centre-Centre_NN1_Partner_Label|Centre-Centre_NN1_Value|Centre-Centre_NN1_Within_Contact|Centre-Centre_NN1_Exact_Contact|Centre-Centre_NN1_Apposed_Surface|Centre-Centre_NN2_Partner_Label|Centre-Centre_NN2_Value|Centre-Centre_NN2_Within_Contact|Centre-Centre_NN2_Exact_Contact|Centre-Centre_NN2_Apposed_Surface|Centre-Edge_NN1_Partner_Label|Centre-Edge_NN1_Value|Centre-Edge_NN1_Within_Contact|Centre-Edge_NN1_Exact_Contact|Centre-Edge_NN1_Apposed_Surface|Centre-Edge_NN2_Partner_Label|Centre-Edge_NN2_Value|Centre-Edge_NN2_Within_Contact|Centre-Edge_NN2_Exact_Contact|Centre-Edge_NN2_Apposed_Surface|Edge-Centre_NN1_Partner_Label|Edge-Centre_NN1_Value|Edge-Centre_NN1_Within_Contact|Edge-Centre_NN1_Exact_Contact|Edge-Centre_NN1_Apposed_Surface|Edge-Centre_NN2_Partner_Label|Edge-Centre_NN2_Value|Edge-Centre_NN2_Within_Contact|Edge-Centre_NN2_Exact_Contact|Edge-Centre_NN2_Apposed_Surface|Edge-Edge_NN1_Partner_Label|Edge-Edge_NN1_Value|Edge-Edge_NN1_Within_Contact|Edge-Edge_NN1_Exact_Contact|Edge-Edge_NN1_Apposed_Surface|Edge-Edge_NN2_Partner_Label|Edge-Edge_NN2_Value|Edge-Edge_NN2_Within_Contact|Edge-Edge_NN2_Exact_Contact|Edge-Edge_NN2_Apposed_Surface|Surface-Contact_NN1_Partner_Label|Surface-Contact_NN1_Value|Surface-Contact_NN1_Within_Contact|Surface-Contact_NN1_Exact_Contact|Surface-Contact_NN1_Apposed_Surface|Surface-Contact_NN2_Partner_Label|Surface-Contact_NN2_Value|Surface-Contact_NN2_Within_Contact|Surface-Contact_NN2_Exact_Contact|Surface-Contact_NN2_Apposed_Surface
D 7ff8000000000000,7ff8000000000000,3ff0000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,4000000000000000,4000f876ccdf6cd9,3ff0000000000000,0000000000000000,3ff0000000000000,3ff0000000000000,400c000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,3ff6a09e667f3bcd,3ff0000000000000,0000000000000000,3ff0000000000000,3ff0000000000000,4008000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,3ff6a09e667f3bcd,3ff0000000000000,0000000000000000,3ff0000000000000,3ff0000000000000,4008000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,3fe6a09e667f3bcd,3ff0000000000000,0000000000000000,3ff0000000000000,3ff0000000000000,4004000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,3ff0000000000000,3ff0000000000000,0000000000000000,3ff0000000000000,3ff0000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000
S C|B|1|0|micron|micron|2|2.121|1|0|1|1|3.500|0|0|0|2|1.414|1|0|1|1|3.000|0|0|0|2|1.414|1|0|1|1|3.000|0|0|0|2|0.707|1|0|1|1|2.500|0|0|0|2|1|1|0|1|1|0|0|0|0
D 7ff8000000000000,7ff8000000000000,4000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,4000000000000000,40007e0f66afed07,3ff0000000000000,0000000000000000,3ff0000000000000,3ff0000000000000,400e768d399dc470,0000000000000000,0000000000000000,0000000000000000,4000000000000000,3ff8000000000000,3ff0000000000000,0000000000000000,3ff0000000000000,3ff0000000000000,40094c583ada5b53,0000000000000000,0000000000000000,0000000000000000,4000000000000000,3ff8000000000000,3ff0000000000000,0000000000000000,3ff0000000000000,3ff0000000000000,40094c583ada5b53,0000000000000000,0000000000000000,0000000000000000,4000000000000000,3ff0000000000000,3ff0000000000000,0000000000000000,3ff0000000000000,3ff0000000000000,400465655f122ff6,0000000000000000,0000000000000000,0000000000000000,4000000000000000,3ff0000000000000,3ff0000000000000,0000000000000000,3ff0000000000000,3ff0000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000
S C|B|2|0|micron|micron|2|2.062|1|0|1|1|3.808|0|0|0|2|1.500|1|0|1|1|3.162|0|0|0|2|1.500|1|0|1|1|3.162|0|0|0|2|1.000|1|0|1|1|2.550|0|0|0|2|1|1|0|1|1|0|0|0|0
GROUP histograms count=75
TABLE histograms/A_to_A__0dff87bd5345f9346ebb4391c24b074b880f956ee99522041db685926a596ab4__Centre-Centre__NN1 rows=1 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 400c000000000000,400c000000000000,400c000000000000,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 3.500|3.500|3.500|2|1|micron|A|A|Centre-Centre|1
TABLE histograms/A_to_A__0dff87bd5345f9346ebb4391c24b074b880f956ee99522041db685926a596ab4__Centre-Edge__NN1 rows=1 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 4008000000000000,4008000000000000,4008000000000000,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 3|3|3|2|1|micron|A|A|Centre-Edge|1
TABLE histograms/A_to_A__0dff87bd5345f9346ebb4391c24b074b880f956ee99522041db685926a596ab4__Edge-Centre__NN1 rows=1 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 4008000000000000,4008000000000000,4008000000000000,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 3|3|3|2|1|micron|A|A|Edge-Centre|1
TABLE histograms/A_to_A__0dff87bd5345f9346ebb4391c24b074b880f956ee99522041db685926a596ab4__Edge-Edge__NN1 rows=1 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 4004000000000000,4004000000000000,4004000000000000,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.500|2.500|2.500|2|1|micron|A|A|Edge-Edge|1
TABLE histograms/A_to_A__0dff87bd5345f9346ebb4391c24b074b880f956ee99522041db685926a596ab4__Surface-Contact__NN1 rows=1 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 0000000000000000,0000000000000000,0000000000000000,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 0|0|0|2|1|micron|A|A|Surface-Contact|1
TABLE histograms/A_to_B__b6e53f3b2654d05b5489d2ac9163933038e4e1aaeee786f0c095833a982da635__Centre-Centre__NN1 rows=6 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 4004000000000000,4004701a666a89f8,4004380d333544fc,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.500|2.555|2.527|1|0.500|micron|A|B|Centre-Centre|1
D 4004701a666a89f8,4004e034ccd513f0,4004a827999fcef4,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.555|2.609|2.582|0|0.000|micron|A|B|Centre-Centre|1
D 4004e034ccd513ef,4005504f333f9de6,40051842000a58ea,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.609|2.664|2.637|0|0.000|micron|A|B|Centre-Centre|1
D 4005504f333f9de6,4005c06999aa27de,4005885c6674e2e2,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.664|2.719|2.692|0|0.000|micron|A|B|Centre-Centre|1
D 4005c06999aa27de,400630840014b1d6,4005f876ccdf6cda,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.719|2.774|2.746|0|0.000|micron|A|B|Centre-Centre|1
D 400630840014b1d6,4006a09e667f3bcd,400668913349f6d2,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.774|2.828|2.801|1|0.500|micron|A|B|Centre-Centre|1
TABLE histograms/A_to_B__b6e53f3b2654d05b5489d2ac9163933038e4e1aaeee786f0c095833a982da635__Centre-Centre__NN2 rows=6 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 400c000000000000,400deed8dde51c1c,400cf76c6ef28e0e,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 3.500|3.742|3.621|1|0.500|micron|A|B|Centre-Centre|2
D 400deed8dde51c1c,400fddb1bbca3838,400ee6454cd7aa2a,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 3.742|3.983|3.862|0|0.000|micron|A|B|Centre-Centre|2
D 400fddb1bbca3837,4010e6454cd7aa29,40106a8f155e6322,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 3.983|4.225|4.104|0|0.000|micron|A|B|Centre-Centre|2
D 4010e6454cd7aa2a,4011ddb1bbca3838,401161fb8450f131,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 4.225|4.466|4.346|0|0.000|micron|A|B|Centre-Centre|2
D 4011ddb1bbca3837,4012d51e2abcc645,40125967f3437f3e,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 4.466|4.708|4.587|0|0.000|micron|A|B|Centre-Centre|2
D 4012d51e2abcc645,4013cc8a99af5453,401350d462360d4c,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 4.708|4.950|4.829|1|0.500|micron|A|B|Centre-Centre|2
TABLE histograms/A_to_B__b6e53f3b2654d05b5489d2ac9163933038e4e1aaeee786f0c095833a982da635__Centre-Edge__NN1 rows=6 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 3ffcd82b446159f3,3ffdb1a0fd464493,3ffd44e620d3cf43,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 1.803|1.856|1.829|1|0.500|micron|A|B|Centre-Edge|1
D 3ffdb1a0fd464493,3ffe8b16b62b2f33,3ffe1e5bd9b8b9e3,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 1.856|1.909|1.882|0|0.000|micron|A|B|Centre-Edge|1
D 3ffe8b16b62b2f33,3fff648c6f1019d3,3ffef7d1929da483,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 1.909|1.962|1.936|0|0.000|micron|A|B|Centre-Edge|1
D 3fff648c6f1019d2,40001f0113fa8239,3fffd1474b828f22,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 1.962|2.015|1.989|0|0.000|micron|A|B|Centre-Edge|1
D 40001f0113fa8239,40008bbbf06cf789,4000555e8233bce1,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.015|2.068|2.042|0|0.000|micron|A|B|Centre-Edge|1
D 40008bbbf06cf789,4000f876ccdf6cd9,4000c2195ea63231,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.068|2.121|2.095|1|0.500|micron|A|B|Centre-Edge|1
TABLE histograms/A_to_B__b6e53f3b2654d05b5489d2ac9163933038e4e1aaeee786f0c095833a982da635__Centre-Edge__NN2 rows=6 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 4008000000000000,4009a827999fcef3,4008d413cccfe77a,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 3.000|3.207|3.104|1|0.500|micron|A|B|Centre-Edge|2
D 4009a827999fcef3,400b504f333f9de6,400a7c3b666fb66c,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 3.207|3.414|3.311|0|0.000|micron|A|B|Centre-Edge|2
D 400b504f333f9de6,400cf876ccdf6cd9,400c2463000f8560,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 3.414|3.621|3.518|0|0.000|micron|A|B|Centre-Edge|2
D 400cf876ccdf6cd9,400ea09e667f3bcc,400dcc8a99af5452,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 3.621|3.828|3.725|0|0.000|micron|A|B|Centre-Edge|2
D 400ea09e667f3bcc,40102463000f8560,400f74b2334f2346,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 3.828|4.036|3.932|0|0.000|micron|A|B|Centre-Edge|2
D 40102463000f8560,4010f876ccdf6cd9,40108e6ce677791c,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
