STATUS OK
TABLE perObject/A_to_A__0dff87bd5345f9346ebb4391c24b074b880f956ee99522041db685926a596ab4 rows=2 cols=31
H Source_Channel|Target_Channel|Source_Label|Edge_Object|Distance_Unit|Surface_Measure_Unit|Centre-Centre_NN1_Partner_Label|Centre-Centre_NN1_Value|Centre-Centre_NN1_Within_Contact|Centre-Centre_NN1_Exact_Contact|Centre-Centre_NN1_Apposed_Surface|Centre-Edge_NN1_Partner_Label|Centre-Edge_NN1_Value|Centre-Edge_NN1_Within_Contact|Centre-Edge_NN1_Exact_Contact|Centre-Edge_NN1_Apposed_Surface|Edge-Centre_NN1_Partner_Label|Edge-Centre_NN1_Value|Edge-Centre_NN1_Within_Contact|Edge-Centre_NN1_Exact_Contact|Edge-Centre_NN1_Apposed_Surface|Edge-Edge_NN1_Partner_Label|Edge-Edge_NN1_Value|Edge-Edge_NN1_Within_Contact|Edge-Edge_NN1_Exact_Contact|Edge-Edge_NN1_Apposed_Surface|Surface-Contact_NN1_Partner_Label|Surface-Contact_NN1_Value|Surface-Contact_NN1_Within_Contact|Surface-Contact_NN1_Exact_Contact|Surface-Contact_NN1_Apposed_Surface
D 7ff8000000000000,7ff8000000000000,3ff0000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,4000000000000000,400c48c6001f0ac0,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4006a09e667f3bcd,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4006a09e667f3bcd,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4000f876ccdf6cd9,0000000000000000,0000000000000000,0000000000000000,4000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000
S A|A|1|1|micron|micron|2|3.536|0|0|0|2|2.828|0|0|0|2|2.828|0|0|0|2|2.121|0|0|0|2|0|0|0|0
D 7ff8000000000000,7ff8000000000000,4000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000,400c48c6001f0ac0,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4006a09e667f3bcd,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4006a09e667f3bcd,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4000f876ccdf6cd9,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000
S A|A|2|0|micron|micron|1|3.536|0|0|0|1|2.828|0|0|0|1|2.828|0|0|0|1|2.121|0|0|0|1|0|0|0|0
TABLE perObject/A_to_B__b6e53f3b2654d05b5489d2ac9163933038e4e1aaeee786f0c095833a982da635 rows=2 cols=56
H Source_Channel|Target_Channel|Source_Label|Edge_Object|Distance_Unit|Surface_Measure_Unit|Centre-Centre_NN1_Partner_Label|Centre-Centre_NN1_Value|Centre-Centre_NN1_Within_Contact|Centre-Centre_NN1_Exact_Contact|Centre-Centre_NN1_Apposed_Surface|Centre-Centre_NN2_Partner_Label|Centre-Centre_NN2_Value|Centre-Centre_NN2_Within_Contact|Centre-Centre_NN2_Exact_Contact|Centre-Centre_NN2_Apposed_Surface|Centre-Edge_NN1_Partner_Label|Centre-Edge_NN1_Value|Centre-Edge_NN1_Within_Contact|Centre-Edge_NN1_Exact_Contact|Centre-Edge_NN1_Apposed_Surface|Centre-Edge_NN2_Partner_Label|Centre-Edge_NN2_Value|Centre-Edge_NN2_Within_Contact|Centre-Edge_NN2_Exact_Contact|Centre-Edge_NN2_Apposed_Surface|Edge-Centre_NN1_Partner_Label|Edge-Centre_NN1_Value|Edge-Centre_NN1_Within_Contact|Edge-Centre_NN1_Exact_Contact|Edge-Centre_NN1_Apposed_Surface|Edge-Centre_NN2_Partner_Label|Edge-Centre_NN2_Value|Edge-Centre_NN2_Within_Contact|Edge-Centre_NN2_Exact_Contact|Edge-Centre_NN2_Apposed_Surface|Edge-Edge_NN1_Partner_Label|Edge-Edge_NN1_Value|Edge-Edge_NN1_Within_Contact|Edge-Edge_NN1_Exact_Contact|Edge-Edge_NN1_Apposed_Surface|Edge-Edge_NN2_Partner_Label|Edge-Edge_NN2_Value|Edge-Edge_NN2_Within_Contact|Edge-Edge_NN2_Exact_Contact|Edge-Edge_NN2_Apposed_Surface|Surface-Contact_NN1_Partner_Label|Surface-Contact_NN1_Value|Surface-Contact_NN1_Within_Contact|Surface-Contact_NN1_Exact_Contact|Surface-Contact_NN1_Apposed_Surface|Surface-Contact_NN2_Partner_Label|Surface-Contact_NN2_Value|Surface-Contact_NN2_Within_Contact|Surface-Contact_NN2_Exact_Contact|Surface-Contact_NN2_Apposed_Surface
D 7ff8000000000000,7ff8000000000000,3ff0000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000,4014000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4014000000000000,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4012000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4012000000000000,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4012000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4012000000000000,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4010000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4010000000000000,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000
S A|B|1|1|micron|micron|1|5.000|0|0|0|2|5.000|0|0|0|1|4.500|0|0|0|2|4.500|0|0|0|1|4.500|0|0|0|2|4.500|0|0|0|1|4.000|0|0|0|2|4.000|0|0|0|1|0|0|0|0|2|0|0|0|0
D 7ff8000000000000,7ff8000000000000,4000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000,400c48c6001f0ac0,0000000000000000,0000000000000000,0000000000000000,4000000000000000,400c48c6001f0ac0,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4006a09e667f3bcd,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4006a09e667f3bcd,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4006a09e667f3bcd,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4006a09e667f3bcd,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4000f876ccdf6cd9,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4000f876ccdf6cd9,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000
S A|B|2|0|micron|micron|1|3.536|0|0|0|2|3.536|0|0|0|1|2.828|0|0|0|2|2.828|0|0|0|1|2.828|0|0|0|2|2.828|0|0|0|1|2.121|0|0|0|2|2.121|0|0|0|1|0|0|0|0|2|0|0|0|0
TABLE perObject/B_to_B__9ea74a0602461efbe53cc4098385131f7142581165aad44ecb2a3f167ad38339 rows=2 cols=31
H Source_Channel|Target_Channel|Source_Label|Edge_Object|Distance_Unit|Surface_Measure_Unit|Centre-Centre_NN1_Partner_Label|Centre-Centre_NN1_Value|Centre-Centre_NN1_Within_Contact|Centre-Centre_NN1_Exact_Contact|Centre-Centre_NN1_Apposed_Surface|Centre-Edge_NN1_Partner_Label|Centre-Edge_NN1_Value|Centre-Edge_NN1_Within_Contact|Centre-Edge_NN1_Exact_Contact|Centre-Edge_NN1_Apposed_Surface|Edge-Centre_NN1_Partner_Label|Edge-Centre_NN1_Value|Edge-Centre_NN1_Within_Contact|Edge-Centre_NN1_Exact_Contact|Edge-Centre_NN1_Apposed_Surface|Edge-Edge_NN1_Partner_Label|Edge-Edge_NN1_Value|Edge-Edge_NN1_Within_Contact|Edge-Edge_NN1_Exact_Contact|Edge-Edge_NN1_Apposed_Surface|Surface-Contact_NN1_Partner_Label|Surface-Contact_NN1_Value|Surface-Contact_NN1_Within_Contact|Surface-Contact_NN1_Exact_Contact|Surface-Contact_NN1_Apposed_Surface
D 7ff8000000000000,7ff8000000000000,3ff0000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,4000000000000000,401c48c6001f0ac0,0000000000000000,0000000000000000,0000000000000000,4000000000000000,401974b2334f2346,0000000000000000,0000000000000000,0000000000000000,4000000000000000,401974b2334f2346,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4016a09e667f3bcd,0000000000000000,0000000000000000,0000000000000000,4000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000
S B|B|1|1|micron|micron|2|7.071|0|0|0|2|6.364|0|0|0|2|6.364|0|0|0|2|5.657|0|0|0|2|0|0|0|0
D 7ff8000000000000,7ff8000000000000,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000,401c48c6001f0ac0,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,401974b2334f2346,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,401974b2334f2346,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4016a09e667f3bcd,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000
S B|B|2|1|micron|micron|1|7.071|0|0|0|1|6.364|0|0|0|1|6.364|0|0|0|1|5.657|0|0|0|1|0|0|0|0
TABLE perObject/B_to_A__16a34077b266b7029f1a448bcd0e94d28ca4fda7c11e8c87a291def15189290e rows=2 cols=56
H Source_Channel|Target_Channel|Source_Label|Edge_Object|Distance_Unit|Surface_Measure_Unit|Centre-Centre_NN1_Partner_Label|Centre-Centre_NN1_Value|Centre-Centre_NN1_Within_Contact|Centre-Centre_NN1_Exact_Contact|Centre-Centre_NN1_Apposed_Surface|Centre-Centre_NN2_Partner_Label|Centre-Centre_NN2_Value|Centre-Centre_NN2_Within_Contact|Centre-Centre_NN2_Exact_Contact|Centre-Centre_NN2_Apposed_Surface|Centre-Edge_NN1_Partner_Label|Centre-Edge_NN1_Value|Centre-Edge_NN1_Within_Contact|Centre-Edge_NN1_Exact_Contact|Centre-Edge_NN1_Apposed_Surface|Centre-Edge_NN2_Partner_Label|Centre-Edge_NN2_Value|Centre-Edge_NN2_Within_Contact|Centre-Edge_NN2_Exact_Contact|Centre-Edge_NN2_Apposed_Surface|Edge-Centre_NN1_Partner_Label|Edge-Centre_NN1_Value|Edge-Centre_NN1_Within_Contact|Edge-Centre_NN1_Exact_Contact|Edge-Centre_NN1_Apposed_Surface|Edge-Centre_NN2_Partner_Label|Edge-Centre_NN2_Value|Edge-Centre_NN2_Within_Contact|Edge-Centre_NN2_Exact_Contact|Edge-Centre_NN2_Apposed_Surface|Edge-Edge_NN1_Partner_Label|Edge-Edge_NN1_Value|Edge-Edge_NN1_Within_Contact|Edge-Edge_NN1_Exact_Contact|Edge-Edge_NN1_Apposed_Surface|Edge-Edge_NN2_Partner_Label|Edge-Edge_NN2_Value|Edge-Edge_NN2_Within_Contact|Edge-Edge_NN2_Exact_Contact|Edge-Edge_NN2_Apposed_Surface|Surface-Contact_NN1_Partner_Label|Surface-Contact_NN1_Value|Surface-Contact_NN1_Within_Contact|Surface-Contact_NN1_Exact_Contact|Surface-Contact_NN1_Apposed_Surface|Surface-Contact_NN2_Partner_Label|Surface-Contact_NN2_Value|Surface-Contact_NN2_Within_Contact|Surface-Contact_NN2_Exact_Contact|Surface-Contact_NN2_Apposed_Surface
D 7ff8000000000000,7ff8000000000000,3ff0000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,4000000000000000,400c48c6001f0ac0,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4014000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4006a09e667f3bcd,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4012000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4006a09e667f3bcd,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4012000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4000f876ccdf6cd9,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4010000000000000,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000
S B|A|1|1|micron|micron|2|3.536|0|0|0|1|5|0|0|0|2|2.828|0|0|0|1|4.500|0|0|0|2|2.828|0|0|0|1|4.500|0|0|0|2|2.121|0|0|0|1|4|0|0|0|1|0|0|0|0|2|0|0|0|0
D 7ff8000000000000,7ff8000000000000,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,4000000000000000,400c48c6001f0ac0,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4014000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4006a09e667f3bcd,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4012000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4006a09e667f3bcd,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4012000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,4000f876ccdf6cd9,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,4010000000000000,0000000000000000,0000000000000000,0000000000000000,3ff0000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,4000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000
S B|A|2|1|micron|micron|2|3.536|0|0|0|1|5|0|0|0|2|2.828|0|0|0|1|4.500|0|0|0|2|2.828|0|0|0|1|4.500|0|0|0|2|2.121|0|0|0|1|4|0|0|0|1|0|0|0|0|2|0|0|0|0
GROUP histograms count=30
TABLE histograms/A_to_A__0dff87bd5345f9346ebb4391c24b074b880f956ee99522041db685926a596ab4__Centre-Centre__NN1 rows=1 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 400c48c6001f0ac0,400c48c6001f0ac0,400c48c6001f0ac0,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 3.536|3.536|3.536|2|1|micron|A|A|Centre-Centre|1
TABLE histograms/A_to_A__0dff87bd5345f9346ebb4391c24b074b880f956ee99522041db685926a596ab4__Centre-Edge__NN1 rows=1 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 4006a09e667f3bcd,4006a09e667f3bcd,4006a09e667f3bcd,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.828|2.828|2.828|2|1|micron|A|A|Centre-Edge|1
TABLE histograms/A_to_A__0dff87bd5345f9346ebb4391c24b074b880f956ee99522041db685926a596ab4__Edge-Centre__NN1 rows=1 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 4006a09e667f3bcd,4006a09e667f3bcd,4006a09e667f3bcd,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.828|2.828|2.828|2|1|micron|A|A|Edge-Centre|1
TABLE histograms/A_to_A__0dff87bd5345f9346ebb4391c24b074b880f956ee99522041db685926a596ab4__Edge-Edge__NN1 rows=1 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 4000f876ccdf6cd9,4000f876ccdf6cd9,4000f876ccdf6cd9,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.121|2.121|2.121|2|1|micron|A|A|Edge-Edge|1
TABLE histograms/A_to_A__0dff87bd5345f9346ebb4391c24b074b880f956ee99522041db685926a596ab4__Surface-Contact__NN1 rows=1 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 0000000000000000,0000000000000000,0000000000000000,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 0|0|0|2|1|micron|A|A|Surface-Contact|1
TABLE histograms/A_to_B__b6e53f3b2654d05b5489d2ac9163933038e4e1aaeee786f0c095833a982da635__Centre-Centre__NN1 rows=3 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 400c48c6001f0ac0,40101842000a58eb,400e3ca50019de4b,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 3.536|4.024|3.780|1|0.500|micron|A|B|Centre-Centre|1
D 40101842000a58eb,40120c2100052c76,401112318007c2b0,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 4.024|4.512|4.268|0|0.000|micron|A|B|Centre-Centre|1
D 40120c2100052c75,4014000000000000,401306108002963a,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 4.512|5.000|4.756|1|0.500|micron|A|B|Centre-Centre|1
TABLE histograms/A_to_B__b6e53f3b2654d05b5489d2ac9163933038e4e1aaeee786f0c095833a982da635__Centre-Centre__NN2 rows=3 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 400c48c6001f0ac0,40101842000a58eb,400e3ca50019de4b,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 3.536|4.024|3.780|1|0.500|micron|A|B|Centre-Centre|2
D 40101842000a58eb,40120c2100052c76,401112318007c2b0,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 4.024|4.512|4.268|0|0.000|micron|A|B|Centre-Centre|2
D 40120c2100052c75,4014000000000000,401306108002963a,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 4.512|5.000|4.756|1|0.500|micron|A|B|Centre-Centre|2
TABLE histograms/A_to_B__b6e53f3b2654d05b5489d2ac9163933038e4e1aaeee786f0c095833a982da635__Centre-Edge__NN1 rows=3 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 4006a09e667f3bcd,400b15beeeff7d33,4008db2eaabf5c80,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.828|3.386|3.107|1|0.500|micron|A|B|Centre-Edge|1
D 400b15beeeff7d33,400f8adf777fbe99,400d504f333f9de6,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 3.386|3.943|3.664|0|0.000|micron|A|B|Centre-Edge|1
D 400f8adf777fbe9a,4012000000000000,4010e2b7dddfefa6,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 3.943|4.500|4.221|1|0.500|micron|A|B|Centre-Edge|1
TABLE histograms/A_to_B__b6e53f3b2654d05b5489d2ac9163933038e4e1aaeee786f0c095833a982da635__Centre-Edge__NN2 rows=3 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 4006a09e667f3bcd,400b15beeeff7d33,4008db2eaabf5c80,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.828|3.386|3.107|1|0.500|micron|A|B|Centre-Edge|2
D 400b15beeeff7d33,400f8adf777fbe99,400d504f333f9de6,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 3.386|3.943|3.664|0|0.000|micron|A|B|Centre-Edge|2
D 400f8adf777fbe9a,4012000000000000,4010e2b7dddfefa6,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 3.943|4.500|4.221|1|0.500|micron|A|B|Centre-Edge|2
TABLE histograms/A_to_B__b6e53f3b2654d05b5489d2ac9163933038e4e1aaeee786f0c095833a982da635__Edge-Centre__NN1 rows=3 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 4006a09e667f3bcd,400b15beeeff7d33,4008db2eaabf5c80,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.828|3.386|3.107|1|0.500|micron|A|B|Edge-Centre|1
D 400b15beeeff7d33,400f8adf777fbe99,400d504f333f9de6,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 3.386|3.943|3.664|0|0.000|micron|A|B|Edge-Centre|1
D 400f8adf777fbe9a,4012000000000000,4010e2b7dddfefa6,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 3.943|4.500|4.221|1|0.500|micron|A|B|Edge-Centre|1
TABLE histograms/A_to_B__b6e53f3b2654d05b5489d2ac9163933038e4e1aaeee786f0c095833a982da635__Edge-Centre__NN2 rows=3 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 4006a09e667f3bcd,400b15beeeff7d33,4008db2eaabf5c80,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.828|3.386|3.107|1|0.500|micron|A|B|Edge-Centre|2
D 400b15beeeff7d33,400f8adf777fbe99,400d504f333f9de6,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 3.386|3.943|3.664|0|0.000|micron|A|B|Edge-Centre|2
D 400f8adf777fbe9a,4012000000000000,4010e2b7dddfefa6,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 3.943|4.500|4.221|1|0.500|micron|A|B|Edge-Centre|2
TABLE histograms/A_to_B__b6e53f3b2654d05b5489d2ac9163933038e4e1aaeee786f0c095833a982da635__Edge-Edge__NN1 rows=3 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 4000f876ccdf6cd9,4005faf9ddea4891,400379b85564dab5,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.121|2.748|2.434|1|0.500|micron|A|B|Edge-Edge|1
D 4005faf9ddea4891,400afd7ceef52449,40087c3b666fb66d,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.748|3.374|3.061|0|0.000|micron|A|B|Edge-Edge|1
D 400afd7ceef52448,4010000000000000,400d7ebe777a9224,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 3.374|4.000|3.687|1|0.500|micron|A|B|Edge-Edge|1
TABLE histograms/A_to_B__b6e53f3b2654d05b5489d2ac9163933038e4e1aaeee786f0c095833a982da635__Edge-Edge__NN2 rows=3 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 4000f876ccdf6cd9,4005faf9ddea4891,400379b85564dab5,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.121|2.748|2.434|1|0.500|micron|A|B|Edge-Edge|2
D 4005faf9ddea4891,400afd7ceef52449,40087c3b666fb66d,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.748|3.374|3.061|0|0.000|micron|A|B|Edge-Edge|2
D 400afd7ceef52448,4010000000000000,400d7ebe777a9224,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 3.374|4.000|3.687|1|0.500|micron|A|B|Edge-Edge|2
TABLE histograms/A_to_B__b6e53f3b2654d05b5489d2ac9163933038e4e1aaeee786f0c095833a982da635__Surface-Contact__NN1 rows=1 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 0000000000000000,0000000000000000,0000000000000000,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 0|0|0|2|1|micron|A|B|Surface-Contact|1
TABLE histograms/A_to_B__b6e53f3b2654d05b5489d2ac9163933038e4e1aaeee786f0c095833a982da635__Surface-Contact__NN2 rows=1 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 0000000000000000,0000000000000000,0000000000000000,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 0|0|0|2|1|micron|A|B|Surface-Contact|2
TABLE histograms/B_to_B__9ea74a0602461efbe53cc4098385131f7142581165aad44ecb2a3f167ad38339__Centre-Centre__NN1 rows=1 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 401c48c6001f0ac0,401c48c6001f0ac0,401c48c6001f0ac0,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 7.071|7.071|7.071|2|1|micron|B|B|Centre-Centre|1
TABLE histograms/B_to_B__9ea74a0602461efbe53cc4098385131f7142581165aad44ecb2a3f167ad38339__Centre-Edge__NN1 rows=1 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 401974b2334f2346,401974b2334f2346,401974b2334f2346,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 6.364|6.364|6.364|2|1|micron|B|B|Centre-Edge|1
TABLE histograms/B_to_B__9ea74a0602461efbe53cc4098385131f7142581165aad44ecb2a3f167ad38339__Edge-Centre__NN1 rows=1 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 401974b2334f2346,401974b2334f2346,401974b2334f2346,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 6.364|6.364|6.364|2|1|micron|B|B|Edge-Centre|1
TABLE histograms/B_to_B__9ea74a0602461efbe53cc4098385131f7142581165aad44ecb2a3f167ad38339__Edge-Edge__NN1 rows=1 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 4016a09e667f3bcd,4016a09e667f3bcd,4016a09e667f3bcd,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 5.657|5.657|5.657|2|1|micron|B|B|Edge-Edge|1
